year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2026,6,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",22,2,0,0,1,0,1,0,0,217,0,0,55,0,162
2026,6,G7,GoJet Airlines LLC d/b/a United Express,PIA,"Peoria, IL: General Downing - Peoria International",84,19,3.9,1.03,5.91,0,8.15,1,0,1584,494,209,219,0,662
2026,6,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",56,10,1.23,0,2.58,0,6.19,0,0,1101,44,0,127,0,930
2026,6,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",11,1,0.02,0,0.25,0,0.73,0,0,163,3,0,41,0,119
2026,6,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",8,1,1,0,0,0,0,0,0,30,30,0,0,0,0
2026,6,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",191,44,10.59,0.38,12.5,0,20.54,3,0,6646,2133,12,969,0,3532
2026,6,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",35,7,3.13,0,1.12,0,2.76,0,0,780,452,0,62,0,266
2026,6,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",47,10,3.09,0,2.92,0,3.99,3,0,1785,236,0,172,0,1377
2026,6,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: State College Regional",36,4,1.66,0,0.58,0,1.76,0,0,210,100,0,30,0,80
2026,6,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",42,8,2.55,0,0.77,0,4.67,0,0,489,146,0,24,0,319
2026,6,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",96,24,4.21,0.12,7.1,0,12.57,2,1,1636,360,23,345,0,908
2026,6,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",235,66,23.96,3.07,21.91,0,17.06,10,0,7027,2250,1281,1088,0,2408
2026,6,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",47,7,2.3,0,0.37,0,4.34,0,0,671,140,0,34,0,497
2026,6,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",30,5,0.27,1,2.73,0,1,2,0,266,14,53,129,0,70
2026,6,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",42,8,3.45,0,2.45,0,2.1,0,0,436,119,0,93,0,224
2026,6,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",29,8,1.83,0,3.46,0,2.71,0,0,289,46,0,73,0,170
2026,6,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",113,32,6.98,1.67,12.51,0,10.83,5,0,1843,423,77,447,0,896
2026,6,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",54,14,4.38,1.36,1.25,0,7.02,3,0,898,216,255,30,0,397
2026,6,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",172,37,15.23,2.38,5.74,0,13.65,4,2,2822,478,333,539,0,1472
2026,6,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",81,19,2.73,0.76,6.07,0,9.44,3,1,868,57,33,379,0,399
2026,6,MQ,Envoy Air,ACK,"Nantucket, MA: Nantucket Memorial",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",60,17,4.66,1.48,3.32,0,7.54,3,0,918,132,102,225,0,459
2026,6,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",60,7,0.68,1.63,1.06,0,3.63,5,1,816,82,332,119,0,283
2026,6,MQ,Envoy Air,ALB,"Albany, NY: Albany International",63,7,0.98,0,2.72,0,3.3,3,0,386,27,0,159,0,200
2026,6,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",149,36,8.57,4.44,5.34,0,17.65,5,0,2833,380,448,230,0,1775
2026,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56,8,4.34,0,1.85,0,1.82,0,0,479,279,0,76,0,124
2026,6,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",153,35,3.18,3.15,9.27,0,19.4,4,0,2339,104,237,394,0,1604
2026,6,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",122,31,6.1,2.39,6.83,0,15.68,7,0,1329,299,100,200,0,730
2026,6,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",90,17,3.87,0.22,9.15,0,3.77,3,1,648,195,10,298,0,145
2026,6,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60,13,4.87,1,0.2,0,6.93,4,0,744,175,167,9,0,393
2026,6,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",30,3,0,0.98,1.52,0,0.5,2,0,115,0,44,63,0,8
2026,6,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",191,55,14.74,4.41,12.7,0,23.15,5,0,3333,713,303,497,0,1820
2026,6,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",90,16,3.33,2.27,3.47,0,6.94,1,0,1012,174,114,230,0,494
2026,6,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",90,12,1.21,3.36,2.57,0,4.86,1,0,741,57,303,64,0,317
2026,6,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",122,34,7.72,5.59,7.7,0,12.99,3,1,2673,444,433,851,0,945
2026,6,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",202,42,6.04,2.63,18.09,0,15.24,1,0,2064,295,234,813,0,722
2026,6,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",30,9,1.63,0,1.54,0,5.83,0,0,439,51,0,54,0,334
2026,6,MQ,Envoy Air,BOS,"Boston, MA: Logan International",198,34,6.49,0.78,14.89,0,11.84,4,0,2297,544,100,999,0,654
2026,6,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",111,19,5.06,0.24,6.1,0,7.6,5,0,1450,212,43,258,0,937
2026,6,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",141,40,5.16,6.88,7.12,0,20.84,5,0,2960,302,688,511,0,1459
2026,6,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",7,2,0.44,0,1,0,0.56,0,0,64,16,0,28,0,20
2026,6,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",53,9,3.01,0,0.28,0,5.71,0,0,412,152,0,23,0,237
2026,6,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",57,13,3.54,1.34,3.81,0,4.31,1,0,909,311,117,114,0,367
2026,6,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",142,33,7.46,2.41,6.65,0,16.48,8,0,2238,516,247,355,0,1120
2026,6,MQ,Envoy Air,CAK,"Akron, OH: Akron-Canton Regional",60,17,4.93,0.02,5.71,0,6.34,4,0,1179,306,4,190,0,679
2026,6,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",69,14,1.15,2.43,3.87,0,6.55,3,0,1090,58,312,219,0,501
2026,6,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",32,5,0.11,0.17,2.08,0,2.64,1,0,341,11,17,113,0,200
2026,6,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",205,28,4.63,3.4,6.34,0,13.62,6,0,1857,271,176,492,0,918
2026,6,MQ,Envoy Air,CLD,"Carlsbad, CA: McClellan-Palomar",120,24,7.19,1,0.31,0,15.51,0,0,1458,287,46,25,0,1100
2026,6,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",64,15,3.38,0.87,6.28,0,4.46,3,0,774,134,67,318,0,255
2026,6,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",90,14,3.63,1.17,2.6,0,6.6,8,0,1022,203,166,94,0,559
